id;full_sq;life_sq;floor;preschool_education_centers_raion;school_education_centers_raion;school_education_centers_top_20_raion;university_top_20_raion;sport_objects_raion;additional_education_raion;culture_objects_top_25_raion;shopping_centers_raion;metro_km_walk;kindergarten_km;school_km;park_km;green_zone_km;mkad_km;bulvar_ring_km;kremlin_km;price_doc
24703;48;45;18;9;10;0;0;17;6;0;11;0.69589344;0.621263399;0.316660787;0.973809224;0.079038949;1.02156645;16.53276707;17.71852563;9217342
24704;51;30;10;6;6;0;0;3;1;0;5;0.626422173;0.280443908;0.281515967;0.086208574;0.170799954;3.310355869;13.95513813;14.6709558;8350000
24705;39;20;4;10;11;0;0;11;11;0;8;0.572587607;0.239624809;0.485864242;3.433387493;0.019199920999999998;1.131934539;14.05315439;15.29893295;6600000
24706;57;40;6;5;9;0;0;12;5;0;11;0.677360243;0.457652463;0.800984605;2.694775621;0.587457927;10.96145506;3.850494523;4.498459446;11000000
24707;62;46;2;4;4;0;0;6;0;0;0;2.195085642;0.205273625;0.482775416;0.601484675;0.125424605;1.992540286;12.45121562;13.88378761;8800000
24708;65;44;4;5;5;0;0;17;6;0;6;0.822137319;0.627576759;0.598983814;2.251079211;0.68544335;9.704146075;3.618277962;5.415349916;14500000
24709;34;20;3;2;2;0;0;1;2;0;0;6.483499128;0.482464365;0.905953685;2.625874486;0.025306632;0.762507837;15.75398764;16.63841413;4800000
24710;42;26;1;5;5;0;0;1;2;0;5;2.277734527;0.481281715;0.453004069;2.103802765;0.319201737;1.360275773;15.54513431;16.8141671;2000000
24711;31;20;2;2;3;1;0;9;3;0;1;1.030736351;0.301234084;0.536708068;1.395538127;0.186361696;6.121017133;7.207453167;9.002121142;5700000
24712;48;NA;6;0;0;0;0;3;3;0;2;1.780698378;1.075394542;1.690124396;2.16675932;0.294152886;0.718059617;14.92160159;15.75024402;6348703
24713;75;NA;3;6;6;0;0;4;1;0;4;18.38979662;1.434058259;0.864675862;15.44532624;0;17.77057462;34.69239292;35.93747379;7929900
24714;29;16;2;0;0;0;0;0;3;0;1;6.269248703;0.43446663;2.366171742;1.373066216;0.737552778;6.83924196;25.28608219;25.93951789;4400000
24715;50;NA;2;0;0;0;0;0;0;0;0;12.65438623;2.313381553;5.2226372659999996;10.40277919;0;11.431536060000001;26.19777888;27.00081593;3725036
24716;46;30;1;4;4;0;3;13;1;0;5;0.523987707;0.310294166;0.125896814;1.189370224;0.235149945;13.08674497;1.850386285;2.045624802;10600000
24717;75;43;8;13;14;0;0;16;16;0;15;0.797145605;0.005859711;0.693754699;0.903022595;0.153318712;4.518308055;12.31918448;13.12062474;11500000
24718;61;NA;8;0;0;0;0;1;0;0;0;5.729292784;3.776240281;3.90548409;3.992569206;0.139311672;3.426446247;20.32305649;21.06347842;6931143
24719;36;22;2;2;3;0;0;6;3;0;1;0.724855995;0.152258554;0.54802892;3.878501987;0.109933309;2.29097421;10.43727964;12.18991568;3000000
24720;141;141;3;0;0;0;0;3;2;0;0;18.91682633;0.717382945;12.52048642;13.99714039;0.379899672;16.93430385;33.2703017;34.02534596;10000000
24721;38;NA;25;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;4937500
24722;35;14;5;13;14;0;0;16;16;0;15;1.368732869;0.216328496;0.129702443;0.686686406;0.146042103;4.189298485;12.25224368;13.15056206;6000000
24723;50;44;2;0;0;0;0;1;0;0;0;6.15001015;3.602578403;3.902132564;4.44822859;0.574535276;3.657878256;20.87560196;21.60973301;4874070
24724;57;35;7;5;8;0;0;6;1;1;3;0.305307909;0.342503541;0.405670603;0.157291875;0.344002313;10.01359684;7.774654309;8.297727881;10800000
24725;75;44;14;5;5;0;0;1;0;0;4;1.482470588;0.143184521;0.206780723;1.572400513;0.217639871;0.546320517;12.8032389;14.31235273;10050000
24726;80;45;16;5;5;0;0;0;4;0;0;0.410875493;1.821078778;0.22446734;2.603424896;1.750507134;5.375874803;18.06876449;19.4369908;7400000
24727;44;17;8;0;0;0;0;1;0;0;0;5.801570545;2.851997167;3.41997061;5.406077673;0.193456792;4.585950628;21.83369685;22.56765524;4953375
24728;57;NA;11;0;0;0;0;0;3;0;1;7.468866947;1.624732305;3.545038002;2.088125664;0.013266327;9.248264754;27.47911122;28.15157234;4702896
24729;74;43;13;5;5;0;0;1;0;0;4;0.748662212;0.220963393;0.099010288;2.855595237;0.364714457;1.94741796;14.1511486;15.70094609;11950000
24730;51;30;8;5;6;0;0;3;2;0;5;1.834143409;0.283073586;0.638909545;2.510126097;0.115958724;0.629828856;14.95881502;15.70711209;9500000
24731;58;NA;23;4;8;1;0;2;2;0;2;0.008501077;0.613073912;0.834881494;0.868691462;0.330045474;10.01239463;7.84189649;8.451558526;11702377
24732;49;NA;16;0;0;0;0;3;3;0;2;1.780698378;1.075394542;1.690124396;2.16675932;0.294152886;0.718059617;14.92160159;15.75024402;5803478
24733;45;33;5;2;3;1;0;9;3;0;1;0.572922611;0.321862833;0.479692061;1.482134394;0.233534435;7.317394772;6.019514263;7.817032509;6500000
24734;40;20;9;13;14;0;0;16;16;0;15;2.27930258;0.30883649;0.404227855;0.922413019;0.063600144;5.364866023;11.9904561;12.67252348;6100000
24735;53;32;8;6;6;0;0;4;2;0;4;1.426486316;0.43399867;0.352862294;1.91510527;0.07542777;3.082579767;14.84663591;15.46112593;8500000
24736;64;NA;5;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;6720000
24737;57;NA;6;0;0;0;0;1;0;0;0;5.801570545;2.851997167;3.41997061;5.406077673;0.193456792;4.585950628;21.83369685;22.56765524;6120400
24738;79;NA;5;2;2;0;0;1;4;0;1;6.130055245;2.266211624;0.470214523;3.166915759;0.033530471;1.894045985;17.96640735;19.45593292;6890863
24739;44;27;4;10;11;0;0;11;11;0;8;0.926855526;0.164549682;0.187030286;2.253203115;0.014269324;0.695848822;12.10683516;13.39233289;6300000
24740;49;31;6;10;11;0;0;11;11;0;8;3.778780224;0.267346054;0.442953806;1.686436197;0.06260081;0.744987203;12.50442891;13.67922961;6990000
24741;39;20;10;7;7;0;0;14;1;0;6;1.030410763;0.557857821;0.376083557;1.228415571;0.193575664;2.257617914;12.11206662;13.12530888;10300000
24742;45;NA;5;0;0;0;0;1;0;0;0;5.145202233;2.982878646;3.117219065;3.224568891;0.111993116;2.633403854;19.6032973;20.34154585;4379210
24743;74;45;10;4;4;0;0;3;2;0;4;0.912321331;0.076480656;0.241678716;1.676511395;0.359584943;5.487003532;10.59453456;12.07826396;13000000
24744;27;NA;12;0;0;0;0;0;3;0;1;7.468866947;1.624732305;3.545038002;2.088125664;0.013266327;9.248264754;27.47911122;28.15157234;2682509
24745;34;18;11;3;3;0;0;0;0;0;1;22.61908754;0.600864164;0.714660535;17.66567779;0.117972196;20.21075796;37.13410298;38.40526553;1000000
24746;71;71;6;4;8;1;0;2;2;0;2;0.679058452;0.427701769;0.3909454;1.237272196;0.298638646;9.608697797;8.694395029;9.292612828;13064550
24747;39;23;8;7;9;0;0;8;4;0;2;1.604008298;0.109861715;0.153614768;2.253136716;0.429650091;6.801877926;6.507861971;8.279980124;2000000
24748;44;27;6;6;6;0;0;7;0;0;1;0.336517242;0.148034849;0.211007809;1.041178901;0.344488303;8.651248352;6.825786361;7.548587615;8000000
24749;48;28;3;4;4;0;1;14;4;0;8;0.787490183;0.470240961;1.405121879;3.290552089;0.491129605;6.41620948;5.882869703;7.594375151;8500000
24750;55;54;3;5;8;0;0;6;1;1;3;2.289351428;0.661989519;0.707328866;1.372669632;0.674301386;8.404013057;7.790824982;8.532480294;8926177
24751;43;29;1;7;9;0;0;8;4;0;2;0.33768272;0.142815132;0.21360452;1.71685498;0.285292918;5.504011283;7.821046105;9.614253263;6500000
24752;71;58;14;4;8;1;0;2;2;0;2;0.41862442;0.828794888;0.606660005;0.759847949;0.222830443;9.829171373;8.059342187;8.672832386;13349260
24753;60;44;5;1;2;0;0;10;3;1;3;0.844103613;0.096453705;0.845019153;2.238360826;0.051036274;11.09882799;5.287320195;5.922111948;10400000
24754;63;NA;21;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;6709500
24755;38;NA;1;0;0;0;0;0;0;0;0;12.65438623;2.313381553;5.2226372659999996;10.40277919;0;11.431536060000001;26.19777888;27.00081593;2842639
24756;43;NA;16;0;0;0;0;1;0;0;0;5.801570545;2.851997167;3.41997061;5.406077673;0.193456792;4.585950628;21.83369685;22.56765524;6034770
24757;49;25;12;0;0;0;0;3;3;0;2;1.780698378;1.075394542;1.690124396;2.16675932;0.294152886;0.718059617;14.92160159;15.75024402;5949522
24758;39;20;12;6;7;0;0;3;4;0;9;1.80241633;0.484837527;0.414481951;1.66731517;0.058058419;2.410040434;15.69296612;16.34846207;6250000
24759;32;16;8;2;3;0;0;7;0;0;6;1.225938575;0.141048354;0.648581476;1.586139197;0.414586023;5.948546777;6.523878127;7.891336195;5650000
24760;32;18;8;2;3;0;0;7;3;0;6;4.690468202;0.362757051;0.469940109;1.486204084;0.083582449;4.040849048;9.247904333;10.1280303;6000000
24761;37;22;3;6;7;0;0;7;0;0;4;2.039152297;0.28814159;0.215813014;1.248596765;0.724018989;0.422830464;11.77395716;13.3116797;6500000
24762;52;30;1;5;5;0;0;7;3;0;16;2.588419441;0.062054193;0.338250314;2.953349809;0.157360595;0.204280539;14.5666555;16.03078933;7450000
24763;77;NA;6;0;0;0;0;0;0;0;1;2.077115314;1.170412595;1.545729905;4.894844728;0.214336177;7.46600054;21.35256386;22.2224338;7668198
24764;34;1;6;0;0;0;0;0;1;0;0;12.0196948;4.415205068;7.67132211;9.684196521;0.991823918;11.75127656;28.38510423;29.13376481;3613360
24765;40;26;6;5;7;1;0;6;4;0;1;1.713367565;0.100175084;0.337514066;0.746712914;0.058724019;6.219040297;8.618150597;9.368080741;8350000
24766;85;NA;5;0;0;0;0;0;0;0;1;2.285812282;1.402479108;1.771737753;5.118128647;0.040645378;7.683392366;21.58112346;22.45027177;9349748
24767;38;19;10;1;2;0;0;4;0;0;0;1.99397012;0.366339311;0.293247615;1.523192915;0.352889114;8.02164899;7.024502104;8.51592615;8990000
24768;43;1;8;0;0;0;0;3;3;0;2;1.780698378;1.075394542;1.690124396;2.16675932;0.294152886;0.718059617;14.92160159;15.75024402;5396660
24769;42;28;3;3;3;0;0;6;2;0;3;0.517912019;0.220875696;0.352496129;0.879024345;0.294802867;2.902619771;11.62028992;13.1253505;7250000
24770;44;28;1;2;3;1;0;9;3;0;1;0.232681316;0.375090602;0.740584047;1.352944772;0.172262774;7.56281997;5.8223096;7.623551341;6650000
24771;39;19;6;9;10;0;0;17;6;0;11;0.614809505;0.136910968;0.266019707;0.315976957;0.321339043;2.406797357;18.04695737;19.22610516;1000000
24772;52;30;17;6;6;0;0;7;0;0;1;1.392169875;0.227575623;0.320982123;1.296108354;0.020202065;9.942686033;5.925609939;6.614906502;12850000
24773;72;50;4;7;8;0;0;5;2;0;3;0.396274723;0.309672803;0.150686282;1.969773852;0.191191251;3.953500268;10.00345994;10.86912007;11900000
24774;66;39;15;4;5;0;0;18;4;0;3;2.128176757;0.221016852;0.546690247;2.640638249;0.001434935;5.80456881;8.442480152;9.603267942;16250000
24775;52;30;6;13;14;0;0;16;16;0;15;1.079739797;0.12462544;0.086749005;0.25376542;0.064864262;3.758211799;12.92808293;13.76435741;7900000
24776;92;56;2;2;3;1;0;9;3;0;1;0.841380304;0.265819047;0.435329706;1.552888892;0.029920832;5.935825633;7.385812408;9.178254143;12500000
24777;27;26;7;0;0;0;0;0;0;0;0;13.31457522;0.080554614;7.465533087;12.53591035;0.142926869;12.69348433;27.95587215;28.73814133;2305805
24778;64;64;2;0;0;0;0;0;0;0;1;2.295028376;1.330390453;1.692060725;5.034656819;0.038518215;7.595687986;21.50173781;22.37012991;7285817
24779;37;19;2;8;8;1;0;7;8;0;5;1.460925314;0.08244896;0.360266988;0.78033266;0.152596777;4.996403304;8.419148166;9.493705104;5520000
24780;42;40;11;6;7;0;0;3;4;0;9;0.529571569;0.247838376;0.693313865;2.034080719;0.66875896;2.43187057;16.15433957;16.77286527;7200000
24781;43;31;1;4;6;0;0;7;6;0;0;1.185179249;0.63430226;0.263780121;1.265670708;0.225371037;6.720428285;8.979570795;10.33630574;1500000
24782;32;18;9;6;6;0;0;4;2;0;4;0.547953149;0.120486078;0.658446325;2.095411341;0.297401232;2.491451874;15.69730897;16.27112363;5950000
24783;47;30;3;6;7;0;0;5;3;0;5;2.500266202;0.097823765;0.121231098;0.07988247;0.254177431;1.07376694;12.70710121;14.50425714;2000000
24784;74;74;7;4;8;1;0;2;2;0;2;0.41862442;0.828794888;0.606660005;0.759847949;0.222830443;9.829171373;8.059342187;8.672832386;14799275
24785;44;28;1;6;7;0;0;5;3;0;5;3.357696411;0.305238912;0.381425609;0.423363587;0.056923712;0.634724776;13.17461002;14.97113906;6200000
24786;41;20;12;7;7;0;0;6;4;0;1;0.835082315;0.179194537;0.204551131;3.032442433;0.177695455;5.623027378;19.45258551;20.32443377;5760000
24787;45;28;1;6;7;0;0;7;0;0;4;1.720625839;0.103246202;0.249898176;0.436439466;0.285108688;0.417404276;12.02121415;13.43645698;2000000
24788;40;NA;10;0;0;0;0;0;0;0;1;2.077115314;1.170412595;1.545729905;4.894844728;0.214336177;7.46600054;21.35256386;22.2224338;5658929
24789;45;30;2;8;9;0;0;6;2;0;10;0.376415529;0.201285635;0.412225451;1.432166184;0.013879313;0.993029213;13.25307964;14.41586649;7800000
24790;57;42;2;3;4;0;0;10;1;0;1;0.972021171;0.928856489;0.206032354;1.54475955;0.011324569;2.150709922;14.47135172;15.71220504;9800000
24791;29;15;7;5;5;0;0;1;2;0;5;1.405681214;0.478491065;0.211121086;1.81602332;0.491905111;1.628471824;15.26796973;16.54119891;2350000
24792;40;16;2;10;13;0;0;13;1;0;4;2.594871952;0.083512137;0.392566399;1.988575711;0.191002546;2.737856668;12.78389871;13.74694019;5950000
24793;56;NA;12;5;8;0;0;6;1;1;3;2.289351428;0.661989519;0.707328866;1.372669632;0.674301386;8.404013057;7.790824982;8.532480294;9703026
24794;34;34;2;4;5;0;0;4;2;0;0;1.974488347;0.304942054;0.402761055;2.338928737;0.727661896;1.097823178;13.85763134;15.18922994;5200000
24795;59;36;5;4;6;0;0;16;3;0;6;0.191586106;0.252191476;0.432191578;3.167033047;0.020579557;2.483422215;10.48240944;12.26048831;8600000
24796;54;32;3;7;7;0;0;13;0;0;2;0.965357207;0.199053742;0.221648635;2.37192973;0.594363222;3.88702601;8.275454366;9.92046755;8200000
24797;45;29;6;4;4;0;0;10;2;0;1;1.902784045;0.227667654;0.339940291;0.615910449;0.447679454;2.332206666;13.22087853;14.61200811;7900000
24798;39;19;6;2;2;0;0;3;0;0;7;0.941485148;0.217651379;0.504674835;1.001037477;0.02506403;2.677087944;13.19403444;14.54995625;8500000
24799;39;19;14;5;5;0;0;11;3;0;11;0.998038189;0.272374374;0.327663929;2.958562024;0.119788196;3.505580794;13.01300805;13.74034291;998000
24800;76;44;19;7;7;0;0;7;7;0;7;1.251723293;0.371718723;0.201384538;0.78381148;0.070622398;2.199842919;15.10351729;15.82211665;2000000
24801;35;17;6;5;5;0;0;7;3;0;16;2.401611218;0.211004313;0.104399823;2.844462256;0.174152789;0.448890808;14.34863763;15.81498334;5800000
24802;51;31;15;1;2;0;0;4;6;0;5;1.04885312;0.17813403;0.647260666;1.543367564;0.150868428;4.386508362;10.0611415;11.4979268;9700000
24803;53;30;11;5;5;0;0;7;3;0;16;1.499485509;0.124644355;0.454121186;1.812235012;0.319326443;1.107432162;14.11894716;15.60149904;8500000
24804;69;44;2;1;1;0;0;0;0;0;1;5.790648265;0.879523794;0.607362864;7.593565588;0.324831142;10.04943825;24.06884013;24.92871737;2800000
24805;109;54;9;11;13;1;0;13;4;0;4;1.254976536;0.423264411;0.412050564;3.240673255;0.103405531;5.338203185;22.96035901;23.66502192;13050000
24806;79;47;7;2;2;0;0;3;0;0;7;0.821416755;0.165584513;0.550342233;1.474981587;0.198359296;2.492812829;13.56815221;14.91354355;2000000
24807;65;44;3;0;0;0;0;0;1;0;0;16.20824892;2.599609104;10.73004732;12.35908157;0.362330719;15.06200906;31.49902962;32.24998382;6200000
24808;44;27;9;4;6;0;1;13;3;0;3;2.836561355;0.245659042;0.349019397;1.802106271;0.316079289;4.120439669;10.15622072;11.74242685;7200000
24809;52;30;1;7;8;1;0;5;0;0;1;2.308648623;0.298334888;0.09092018;1.319589241;0.19913652;0.318409167;11.86479122;13.51220262;6300000
24810;86;44;3;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;15500000
24811;36;19;2;4;4;0;0;6;0;0;0;1.840030258;0.109255402;0.541784927;0.8011502;0.06681061;1.676192002;12.77012437;14.20388068;7150000
24812;84;52;10;13;14;0;0;16;16;0;15;0.868539534;0.083782384;0.474687684;0.210613115;0.30651996;4.117944009;12.51865938;13.36413617;12100000
24813;73;52;4;5;8;1;1;23;2;2;5;0.608073402;0.178289557;0.241424102;0.641178483;0.298218632;10.51626944;2.955687923;3.778450629;14300000
24814;51;34;7;7;7;0;0;7;7;0;7;1.321126053;0.131296338;0.200420907;1.175541295;0.126166268;2.099958265;15.50463694;16.20201793;2000000
24815;37;18;1;5;5;0;0;4;3;0;5;1.077193481;0.312870741;0.311081959;1.214655199;0.363224694;1.376155954;15.2988744;16.15831151;1000000
24816;51;40;6;7;8;1;0;5;0;0;1;1.902145913;0.359996981;0.506518753;0.783231361;0.173794007;0.443391402;11.70477827;13.32333034;9500000
24817;34;20;7;6;7;0;0;5;3;0;5;2.721848466;0.161252699;0.494114105;0.71330543;0.013753765;0.787074476;12.9632464;14.75940288;1000000
24818;29;11;9;7;7;0;0;7;7;0;7;2.286077243;0.274162959;0.396779444;1.474950948;0.02976096;2.926822199;14.60026961;15.30522741;5425000
24819;57;31;9;9;10;0;0;17;6;0;11;0.788959794;0.314732102;0.208644826;0.55969771;0.718346899;2.447878168;18.40425833;19.59106416;9500000
24820;45;29;4;0;0;0;0;1;1;0;0;14.68676359;6.808145212;7.986989966;7.531915119;0.140127347;15.06778001;33.23712291;33.91813112;4000000
24821;39;19;12;10;11;0;0;11;11;0;8;0.519430643;0.100901034;0.224267252;4.429657235;0.179392285;1.311361974;15.4505474;16.6064681;6100000
24822;55;37;5;1;1;0;0;2;1;0;3;1.786986793;0.349975933;0.597878361;0.18100793;0.049259501;9.339534623;7.932330173;8.577758785;9000000
24823;76;43;10;0;0;0;0;0;0;0;0;56.95023533;25.50644309;47.39470605;47.35153832;0.09106941;53.27783249;69.98487437;70.73876915;13400000
24824;37;22;1;4;5;0;0;11;5;0;7;0.896808211;2.298345477;0.079044113;1.553338196;0.1269096;3.949069173;10.63887204;11.80763128;7300000
24825;38;22;3;6;6;0;0;7;3;0;0;0.945867687;0.352647383;0.792361259;2.25518924;0.181920238;3.475233359;9.414335961;10.64792528;6180000
24826;30;17;2;4;4;0;0;7;1;0;5;1.322057319;0.203569825;0.359641497;1.686855945;0.193521125;2.758588212;9.396519753;10.97313401;5450000
24827;51;NA;5;0;0;0;0;1;0;0;0;5.16796975;2.954145109;3.071414724;3.231402829;0.076752842;2.606421891;19.62863316;20.36597232;4528920
24828;76;45;8;8;9;2;1;14;2;0;9;1.316259606;0.467317338;0.152104724;0.975304123;0.322254257;1.851367664;12.41205869;13.22356287;17300000
24829;76;45;8;6;6;0;0;3;1;0;5;0.370411259;0.242931139;0.383647374;0.223144987;0.516517135;2.376343288;14.53302942;15.32645032;10600000
24830;64;39;1;0;0;0;0;3;3;0;2;7.987710207;4.864719129;4.74685793;7.040782792;0.024845557;7.078693044;22.01187025;22.79682419;4328200
24831;43;18;4;0;0;0;0;3;3;0;2;5.368497926;3.540566148;3.400858954;5.771328175;0.162413875;7.195087616;21.61278459;22.43171631;2200000
24832;79;79;8;0;0;0;0;0;0;0;1;8.038429025;2.653879314;2.85892752;8.099437367;0.14870048;10.60994571;24.14808173;25.02885405;8266537
24833;117;66;8;9;10;0;0;17;6;0;11;2.174990777;1.55700666;0.416420216;1.613494333;0.081239758;2.515856783;17.31925495;18.49202024;6400000
24834;56;42;3;7;8;0;0;5;2;0;3;2.337262846;0.101670866;0.441395691;2.480074072;0.064068748;2.845473748;11.08536325;11.9541018;1100000
24835;38;23;12;7;7;0;0;13;0;0;2;0.479213982;0.333708646;0.287915729;2.132145265;0.293274892;3.228041365;8.916984704;10.53260319;7100000
24836;50;30;10;6;6;0;0;3;1;0;5;1.013083358;0.397385097;0.309773033;0.65893011;0.055206874;2.24576252;14.85574671;15.60795519;8200000
24837;56;56;6;0;0;0;0;0;3;0;1;6.898985919;1.494663342;3.595447393;1.95886125;0.06571528;9.161803867;27.37590381;28.04929978;4617686
24838;64;39;5;7;7;1;0;7;2;0;6;1.649605821;0.05951431;0.259910399;3.4048594149999998;0.078295814;0.368016155;17.48023325;18.12639718;9900000
24839;42;25;3;5;7;1;0;6;0;0;5;0.587864712;0.290047149;0.89713078;1.019426709;0.1594186;6.216639888;7.779967367;8.639121892;8500000
24840;38;20;1;6;6;0;0;4;2;0;4;0.846538708;0.171233238;0.296771833;1.08132458;0.184106258;3.545866136;14.85510612;15.38584192;5900000
24841;44;28;7;5;5;0;0;4;3;0;5;0.789943337;0.155551251;0.290464097;0.307570668;0.109674714;2.343980494;16.27955043;17.13983594;6750000
24842;67;40;6;0;0;0;0;0;0;0;0;44.55382958;23.52668588;26.49972324;16.76946697;0.556235437;36.66545946;50.47123384;51.34968656;3556990
24843;39;20;22;5;5;0;0;4;3;0;3;0.271408004;0.287203748;0.267633899;0.927900633;0.031337059;1.558328119;14.19330885;15.68347603;6400000
24844;65;64;11;0;0;0;0;0;0;0;0;12.02701276;1.014731445;6.759855114;11.55605343;0.330760681;11.82401268;26.98555136;27.76988468;4605291
24845;38;38;10;0;0;0;0;0;1;0;0;12.0196948;4.415205068;7.67132211;9.684196521;0.991823918;11.75127656;28.38510423;29.13376481;3813607
24846;45;30;1;5;5;0;2;4;2;0;2;0.881066841;0.101446433;0.454081887;2.902689197;0.081174702;7.18586655;10.97240457;11.60305096;1000000
24847;60;NA;4;4;4;1;2;29;16;10;23;1.121589009;1.048961618;0.269716418;0.284299796;0.189089214;13.91781463;0.506919217;0.072896553;6581700
24848;117;117;7;0;0;0;0;3;3;0;2;1.780698378;1.075394542;1.690124396;2.16675932;0.294152886;0.718059617;14.92160159;15.75024402;13575790
24849;38;38;14;0;0;0;0;0;0;0;1;2.077115314;1.170412595;1.545729905;4.894844728;0.214336177;7.46600054;21.35256386;22.2224338;4876070
24850;55;31;11;2;2;0;0;3;0;0;7;0.678481004;0.405472668;0.450919249;1.086450391;0.457839847;1.987320616;13.83851124;15.20142139;8500000
24851;41;26;1;5;5;0;2;4;2;0;2;2.187475215;0.330174734;0.381245311;1.976143356;0.049302755;7.225447604;9.602550141;10.29560935;6200000
24852;72;54;6;0;0;0;0;3;2;0;0;19.62289197;0.202530156;13.18519696;14.47106306;0.134226819;17.89275851;34.34723657;35.099766;6890560
24853;51;30;6;6;7;0;0;3;4;0;9;0.595319352;0.681071341;0.349879365;1.694903178;0.595579398;2.047450068;16.517749;17.14197688;7500000
24854;31;NA;2;4;4;0;0;14;5;0;10;1.664712494;0.735445908;0.64467372;0.761434974;0.237970949;9.542602477;5.080835728;6.286366992;5036850
24855;49;26;8;0;0;0;0;1;0;0;0;6.928870384;3.304843652;3.75575824;4.919421378;0.292015401;4.141153438;21.34436424;22.07934559;3919076
24856;47;31;1;1;2;0;1;8;5;0;0;1.800173828;0.08667101;0.480948628;0.177413995;0.085666945;6.933567156;7.371265948;8.913403386;7500000
24857;44;28;9;4;6;0;0;16;3;0;6;0.97881126;0.231502011;0.55589475;2.461014813;0.022541544;2.241365368;10.9366147;12.72463969;1000000
24858;32;18;4;4;4;0;0;10;2;0;1;1.953610076;0.195574347;0.373386089;0.556493341;0.391460301;2.419159918;13.13231286;14.52356172;5800000
24859;101;NA;15;1;2;0;0;10;3;1;3;0.9748254;0.151932663;0.495512533;1.852556277;0.123367203;12.03148884;3.544099079;4.190634773;53787140
24860;42;NA;7;0;0;0;0;1;0;0;0;5.145202233;2.982878646;3.117219065;3.224568891;0.111993116;2.633403854;19.6032973;20.34154585;4199910
24861;78;47;5;2;2;0;0;6;0;0;0;1.859841099;0.566326467;0.608343539;1.171676633;0.330989605;10.90405213;4.594643241;5.984803954;13900000
24862;52;NA;10;0;0;0;0;0;0;0;0;13.51037299;0.164456148;7.59433061;12.66971653;0.112013922;12.78267509;28.07295179;28.85448479;4129956
24863;37;19;13;4;5;0;0;18;4;0;3;3.840800981;1.035242423;0.342344075;1.140932227;0.194872743;4.437800211;9.857322603;11.00522732;7850000
24864;51;30;7;0;0;0;0;3;3;0;2;7.317976973;5.211606937;5.082896085;7.420198651;0.194279945;7.700783942;22.59062903;23.37956792;3193000
24865;66;43;1;2;3;0;0;7;3;0;6;5.203824128;0.248093031;1.04118912;1.664309802;0.138451674;5.226988471;7.992820007;8.874642567;9500000
24866;47;26;7;2;3;1;0;9;3;0;1;1.236105399;0.330037999;0.431061311;1.459722235;0.38553445;6.385673796;6.935102367;8.727620643;9200000
24867;73;NA;3;5;5;0;0;0;4;0;0;3.776835959;0.286711204;0.214196513;4.616176397;0.017572412;5.94690829;19.27253651;20.54946417;7315000
24868;59;44;4;6;7;0;0;7;0;0;4;0.742653399;0.341335346;0.564606717;1.51166985;0.693265839;1.720599677;10.92819316;12.27449767;1000000
24869;55;38;4;8;8;1;0;7;8;0;5;1.454127116;0.255345194;0.681966915;1.722702114;0.024944673;3.205511337;9.768731577;10.97106891;8800000
24870;50;30;9;2;4;0;0;10;2;0;5;2.923504588;1.336417301;0.101678824;1.717780444;0.374935042;3.251815531;12.53465928;13.768125;2000000
24871;37;37;20;0;0;0;0;0;3;0;1;6.898985919;1.494663342;3.595447393;1.95886125;0.06571528;9.161803867;27.37590381;28.04929978;3461402
24872;40;20;12;5;5;0;0;1;2;0;5;0.670059152;0.166355175;0.398754292;2.013301439;0.247493368;1.320957313;15.46357153;16.75612513;6600000
24873;38;19;5;7;7;0;0;14;1;0;6;0.474562257;0.356461901;0.25275606900000003;0.977185232;0.038365209;2.332281832;12.01829978;12.991518020000001;9750000
24874;38;19;12;2;3;0;0;7;0;0;6;1.1829772649999999;0.108702901;0.530468384;1.630123454;0.485954098;6.028167478;6.423215009;7.798451988;6700000
24875;78;NA;15;0;0;0;0;0;0;0;1;2.077115314;1.170412595;1.545729905;4.894844728;0.214336177;7.46600054;21.35256386;22.2224338;7646135
24876;77;77;13;0;0;0;0;0;0;0;1;2.28849272;1.328431298;1.688660353;5.077769198;0.093693915;7.654651327;21.52565228;22.39685016;8279966
24877;84;84;2;0;0;0;0;0;0;0;1;1.722233308;0.897888573;1.234234528;4.566595488;0.427247711;7.12321525;21.03856121;21.90579236;9252450
24878;76;50;3;3;6;1;1;4;3;0;3;1.250186516;0.299009449;0.408521257;1.091187494;0.550175167;9.662732983;5.755670028;7.067196784;13500000
24879;36;17;10;6;6;0;0;8;3;0;3;5.811315724;0.107439737;0.369343339;1.85178403;0.442877938;0.99527274;18.40305001;18.91323259;5200000
24880;66;43;1;4;5;0;0;18;4;0;3;2.151785252;0.380721002;0.584184625;2.561826571;0.265460182;6.002000411;8.245646934;9.411583714;11500000
24881;100;95;22;9;10;0;0;17;6;0;11;0.617664322;0.966833507;0.637511346;0.601026687;0.126831176;1.331231723;17.02055871;18.20669035;15365994
